0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
171542,4113,283,23/04/2018,C,FALSE,R32,3,3852,ESP,12,,30,1420,,,36.58864,188,5571,SRB,,,91,664,,,27.813826,180,6-4 2-6 6-4,,2,1,14,14,0,0,TRUE,171542,0,138,13,1,104,48,38,26,14,11,13,3,0,97,72,44,16,14,5,7
165481,3969,270,21/03/2016,H,FALSE,R32,3,5763,BUL,26,,28,1385,,,24.848734,188,4913,GBR,2,,2,8370,,,28.85147,190,6-7(1) 6-4 6-3,,2,1,18,13,0,1,TRUE,165481,0,145,6,8,90,47,35,21,15,5,8,8,2,90,51,33,18,16,1,7
176143,4228,243,6/01/2020,H,FALSE,RR,3,5868,ITA,,,82,637,,,28.05202,185,26006,USA,,,31,1315,,,22.19028,193,7-6(3) 7-6(1),,2,0,12,12,2,0,TRUE,176143,0,102,17,0,71,47,44,11,12,3,4,6,2,81,57,39,15,12,5,6
165776,3978,239,2/05/2016,C,FALSE,R64,3,3285,CZE,,Q,148,373,,,37.429157,185,5565,CAN,,,47,975,,,25.859001,193,6-1 6-7(4) 6-4,,2,1,18,11,0,1,TRUE,165776,0,131,0,3,88,60,48,16,14,2,3,8,2,102,55,41,19,15,9,14
172046,4126,272,18/06/2018,G,FALSE,R32,3,5166,FRA,,,26,1535,,,29.968515,183,5543,GBR,,WC,340,138,,,28.071184,175,6-4 0-6 7-5,,2,1,13,15,0,0,TRUE,172046,0,121,11,5,85,53,33,17,14,2,6,2,2,89,49,36,19,14,6,9
165642,3973,275,18/04/2016,C,FALSE,R32,3,644,GER,,,51,895,,,18.995209,198,5057,BRA,15,,35,1165,,,28.301163,188,6-3 6-7(3) 7-5,,2,1,19,14,0,1,TRUE,165642,0,147,5,4,112,75,44,23,17,3,7,2,7,103,58,38,21,16,6,12
168303,4038,241,6/03/2017,H,FALSE,R64,3,6387,AUS,15,,16,2255,,,21.859001,193,4546,ARG,,,73,714,,,31.857632,188,6-3 6-4,,2,0,12,7,0,0,TRUE,168303,0,71,10,0,53,34,29,14,10,3,3,4,2,51,30,20,11,9,0,2
169179,4056,282,19/06/2017,G,FALSE,R32,3,4541,FRA,5,,10,3040,,,32.172485,188,5166,FRA,,,62,766,,,28.971937,183,6-2 6-2,,2,0,12,4,0,0,TRUE,169179,0,66,8,2,45,31,28,3,8,0,1,2,1,67,46,22,11,8,8,13
175493,4210,291,16/09/2019,H,TRUE,R16,3,5324,FRA,3,,23,1508,,,30.35729,196,4752,FRA,,,41,1200,,,33.245724,185,3-6 6-3 6-4,,2,1,15,13,0,0,TRUE,175493,0,97,15,4,77,42,36,16,14,3,5,4,2,78,54,42,11,14,3,6
162918,3910,23,10/05/2015,C,FALSE,R64,3,4259,GER,,,23,1535,,,31.56742,178,5375,USA,,,48,920,,,25.798767,183,6-4 6-1,,2,0,12,5,0,0,TRUE,162918,0,69,5,0,41,24,22,10,8,0,0,1,5,69,36,23,14,9,8,12
175135,4204,291,29/07/2019,H,FALSE,R16,3,6409,AUS,,WC,191,269,,,23.29911,,6284,FRA,4,,29,1385,,,25.42642,185,2-6 6-4 6-3,,2,1,14,13,0,0,TRUE,175135,0,121,12,4,85,51,37,19,13,4,6,5,8,102,66,45,17,14,5,8
166682,3996,286,25/07/2016,H,FALSE,R16,3,4526,SUI,2,,5,4720,,,31.326488,183,6044,USA,16,,26,1495,,,23.83299,185,7-6(3) 6-2,,2,0,12,8,1,0,TRUE,166682,0,84,4,2,71,37,26,24,10,3,3,6,3,66,43,30,13,10,4,6
166805,3999,154,8/08/2016,H,FALSE,R16,3,5438,USA,12,,22,1510,,,26.622862,188,5528,RUS,,,84,691,,,26.250513,185,6-1 6-1,,2,0,12,2,0,0,TRUE,166805,0,64,5,2,39,24,18,9,7,0,1,1,0,51,31,12,7,7,4,10
168264,4037,297,27/02/2017,C,FALSE,QF,3,4654,URU,3,,33,1085,,,31.156742,180,6029,ARG,6,,44,935,,,24.53388,170,5-7 6-4 6-4,,2,1,17,15,0,0,TRUE,168264,0,133,11,4,95,56,45,16,16,6,10,0,3,98,64,41,18,16,3,8
173038,4149,255,8/10/2018,H,FALSE,R64,3,5044,AUS,,,51,974,,,30.86653,188,26010,USA,,,40,1115,,,20.714579,188,3-6 6-4 6-3,,2,1,15,13,0,0,TRUE,173038,0,109,4,2,81,51,39,13,14,2,5,8,2,90,54,38,17,14,4,8
162223,3894,26,23/02/2015,C,FALSE,SF,3,4337,ARG,,,60,815,,,30.90486,185,4596,ESP,,,89,575,,,29.508556,183,6-3 6-7(6) 6-4,,2,1,18,13,0,1,TRUE,162223,0,148,2,1,110,86,53,12,15,12,15,7,5,102,51,37,21,16,4,10
174215,4180,241,15/04/2019,C,FALSE,R64,3,5515,GER,,,44,990,,,28.971937,193,33214,CAN,15,,20,1820,,,20,185,5-7 6-3 6-1,,2,1,17,11,0,0,TRUE,174215,0,118,4,4,90,46,33,21,14,6,9,1,10,100,58,36,18,14,10,16
169104,4053,296,12/06/2017,G,FALSE,QF,3,3333,CRO,3,,24,1730,,,38.286106,208,6407,RUS,,Q,65,760,,,21.333334,198,6-4 6-4,,2,0,12,8,0,0,TRUE,169104,0,58,7,1,49,32,28,12,10,0,0,4,2,63,43,28,11,10,1,3
163791,3928,40,3/08/2015,H,FALSE,R16,3,5442,JPN,2,,5,5525,,,25.59343,178,4914,ARG,16,,35,1080,,,28.219028,188,6-4 6-4,,2,0,12,8,0,0,TRUE,163791,0,,4,1,49,32,29,11,10,0,0,3,3,57,40,27,10,10,4,6
175819,4220,271,21/10/2019,H,TRUE,R32,3,45105,AUS,,WC,28,1440,,,20.673512,183,6184,BOL,,Q,78,693,,,26.346338,,6-1 7-5,,2,0,13,6,0,0,TRUE,175819,0,96,2,2,73,42,27,14,10,5,8,0,0,56,44,23,2,9,1,7
171142,4108,183,5/03/2018,H,FALSE,R128,3,6107,JPN,,Q,109,539,,,25.100616,,11787,GBR,,Q,111,529,,,22.532513,188,6-3 1-6 6-1,,2,1,13,10,0,0,TRUE,171142,0,104,5,3,80,53,37,11,12,1,3,2,6,78,44,33,12,11,5,8
165790,3978,257,2/05/2016,C,FALSE,R64,3,4752,FRA,10,,12,2635,,,29.87269,185,6134,ESP,,Q,116,514,,,23.110199,183,6-1 7-6(5),,2,0,12,7,1,0,TRUE,165790,0,107,3,2,70,48,38,12,10,3,3,4,3,62,34,22,17,9,4,6
168315,4038,253,6/03/2017,H,FALSE,R64,3,26006,USA,,WC,136,426,,,19.353867,193,5220,CRO,6,,7,3590,,,28.435318,198,4-6 7-5 6-4,,2,1,17,15,0,0,TRUE,168315,0,137,10,3,106,60,41,20,16,8,13,11,8,95,49,35,19,16,2,8
162967,3911,17,17/05/2015,C,FALSE,R16,3,5057,BRA,,,60,823,,,27.381247,188,4794,UZB,,,66,725,,,28.692677,188,6-4 6-4,,2,0,12,8,0,0,TRUE,162967,0,76,2,3,62,40,34,12,10,2,2,1,1,59,39,28,10,10,6,8
166800,3999,149,8/08/2016,H,FALSE,R16,3,5131,ESP,10,,17,1970,,,28.31759,183,4180,LUX,,,37,1185,,,33.251198,193,6-4 7-6(4),,2,0,12,10,1,0,TRUE,166800,0,91,1,2,60,37,33,15,11,3,4,3,1,66,45,30,12,11,1,3
167945,4026,299,6/02/2017,H,TRUE,SF,3,4752,FRA,3,,22,1725,,,30.639288,185,5324,FRA,,,43,1040,,,27.750856,196,6-2 6-2,,2,0,12,4,0,0,TRUE,167945,0,68,3,2,59,41,29,9,8,3,4,5,2,47,19,12,8,8,2,7
175105,4203,294,29/07/2019,C,FALSE,QF,3,5070,ESP,,SE,69,860,,,31.529089,188,4868,FRA,,,74,805,,,32.457222,188,6-3 6-4,,2,0,12,7,0,0,TRUE,175105,0,74,4,2,55,39,30,8,10,0,1,6,5,62,39,24,9,9,4,7
167580,4018,297,2/01/2017,H,FALSE,QF,3,6407,RUS,,,99,611,,,20.89254,198,6061,SVK,,Q,117,501,,,24.161533,,6-1 6-4,,2,0,12,5,0,0,TRUE,167580,0,84,8,2,55,37,28,7,8,3,4,3,5,69,45,26,9,9,6,11
162661,3903,31,12/04/2015,C,FALSE,R32,3,4467,FRA,10,,13,2210,,,30.29158,183,5324,FRA,,Q,90,587,,,25.930185,196,6-4 7-5,,2,0,13,9,0,0,TRUE,162661,0,108,1,6,96,64,37,13,11,10,15,4,8,68,35,21,8,11,2,9
163728,3927,4,3/08/2015,C,FALSE,R32,3,10580,AUT,,WC,256,186,,,21.930185,,5370,SLO,,,57,821,,,26.042437,181,6-7(2) 6-4 6-1,,2,1,18,11,0,1,TRUE,163728,0,,7,4,104,68,50,15,15,5,8,9,5,93,52,38,15,14,5,11
175733,4217,273,14/10/2019,H,TRUE,R32,3,5539,ARG,5,,20,1620,,,29.409992,185,5367,GER,,,111,500,,,30.247776,185,5-7 6-4 7-6(2),,2,1,17,17,1,0,TRUE,175733,0,145,16,5,118,66,49,32,17,5,7,4,4,110,66,57,17,17,8,10
166517,3992,275,18/07/2016,C,FALSE,R32,3,6123,FRA,,Q,182,296,,,23.370295,,5420,MDA,,,89,655,,,26.683094,175,6-4 6-2,,2,0,12,6,0,0,TRUE,166517,0,65,6,1,48,34,26,9,9,0,1,1,4,62,43,24,10,9,5,9
164413,3941,10,19/10/2015,H,FALSE,R32,3,4868,FRA,6,,29,1390,,,28.681725,188,6409,AUS,,,74,664,,,19.523615,,7-5 4-6 7-5,,2,1,18,16,0,0,TRUE,164413,0,,8,13,95,56,46,22,17,6,8,17,3,98,51,41,26,17,3,6
173802,4172,293,18/02/2019,C,FALSE,R16,3,11485,SRB,,,90,627,,,23.715263,188,6107,JPN,,,73,726,,,26.058865,,6-4 6-2,,2,0,12,6,0,0,TRUE,173802,0,85,13,2,47,24,20,17,9,0,0,0,1,59,34,21,13,9,2,5
170929,4101,270,12/02/2018,H,TRUE,R32,3,5763,BUL,2,,5,4425,,,26.746065,188,5209,JPN,,,41,1235,,,29.40178,173,6-4 7-6(5),,2,0,12,10,1,0,TRUE,170929,0,106,9,4,75,45,34,15,11,0,1,1,0,79,44,29,20,11,3,5
170059,4075,297,25/09/2017,H,FALSE,QF,3,5539,ARG,,,72,712,,,27.359343,185,26006,USA,,Q,94,554,,,19.90965,193,6-3 7-6(3),,2,0,12,9,1,0,TRUE,170059,0,101,5,2,73,49,35,13,10,5,6,9,3,86,56,40,10,11,7,10
173434,4162,282,7/01/2019,H,FALSE,R32,3,4311,ITA,8,,37,1100,,,34.87748,190,4868,FRA,,,36,1120,,,31.901438,188,7-5 2-6 6-4,,2,1,15,15,0,0,TRUE,173434,0,111,9,5,95,48,40,19,15,10,14,12,6,79,43,28,19,15,1,5
171976,4123,291,11/06/2018,G,FALSE,R16,3,5044,AUS,,,69,833,,,30.540726,188,4180,LUX,3,,32,1300,,,35.091034,193,6-3 7-5,,2,0,13,8,0,0,TRUE,171976,0,84,6,2,68,44,35,12,11,4,5,12,2,72,48,38,5,10,7,10
171554,4113,295,23/04/2018,C,FALSE,QF,3,26577,GRE,,,63,822,,,19.696098,193,6219,AUT,3,,7,3755,,,24.635181,185,6-3 6-2,,2,0,12,5,0,0,TRUE,171554,0,80,2,0,52,29,21,15,9,1,2,0,4,53,27,19,9,8,4,8
171185,4108,253,5/03/2018,H,FALSE,R64,3,6044,USA,8,,10,2650,,,25.442848,185,5333,ITA,,,77,688,,,28.774813,,6-2 7-5,,2,0,13,7,0,0,TRUE,171185,0,82,7,1,59,35,28,14,10,1,2,0,4,62,37,26,8,10,4,8
171106,4106,296,26/02/2018,H,FALSE,QF,3,5131,ESP,3,,23,1845,,,29.869951,183,6418,CRO,,,50,981,,,21.284052,188,7-6(4) 6-4,,2,0,12,10,1,0,TRUE,171106,0,102,2,1,69,49,38,10,11,1,2,6,1,69,45,31,15,11,3,5
166632,3995,291,18/07/2016,H,FALSE,R16,3,3333,CRO,13,,35,1235,,,37.385353,208,6057,AUS,3,,19,1850,,,23.739904,193,7-6(4) 6-3,,2,0,12,9,1,0,TRUE,166632,0,65,21,4,59,39,37,12,11,0,0,7,2,60,35,27,16,10,1,2
173055,4149,275,8/10/2018,H,FALSE,R32,3,45105,AUS,,,33,1238,,,19.638603,183,5324,FRA,,Q,62,850,,,29.418207,196,6-4 6-3,,2,0,12,7,0,0,TRUE,173055,0,,2,2,75,54,36,11,10,6,7,1,0,60,27,18,16,9,3,6
168877,4049,277,15/05/2017,C,FALSE,R32,3,6219,AUT,8,,7,4035,,,23.696098,185,4654,URU,,,23,1840,,,31.367556,180,7-6(4) 6-4,,2,0,12,10,1,0,TRUE,168877,0,103,3,2,65,34,26,20,11,2,4,2,5,82,53,35,13,11,7,10
173585,4164,286,4/02/2019,C,FALSE,R16,3,44493,ESP,,,81,668,,,21.752224,183,6051,ITA,2,,19,1870,,,26.346338,185,6-3 3-6 6-1,,2,1,15,10,0,0,TRUE,173585,0,98,3,2,81,53,38,17,13,1,2,4,3,66,48,36,7,12,0,3
165679,3974,284,18/04/2016,C,FALSE,R32,3,4894,NED,,,64,765,,,29.034908,190,5056,ITA,,Q,170,318,,,28.309378,,7-6(4) 6-4,,2,0,12,10,1,0,TRUE,165679,0,108,4,3,71,47,33,12,11,5,8,2,2,81,41,23,21,11,9,13
175924,4224,1101,19/11/2019,H,TRUE,RR,3,25897,RUS,,,23,1584,,,22.07803,188,5131,ESP,,,9,2540,,,31.594797,183,3-6 6-3 7-6(0),,2,1,15,15,1,0,TRUE,175924,0,156,16,6,94,53,44,18,15,5,8,10,6,115,81,49,17,15,11,14
167148,4004,299,19/09/2016,H,FALSE,SF,3,4526,SUI,1,,3,6260,,,31.479809,183,5131,ESP,4,,16,1950,,,28.43258,183,7-6(8) 6-2,,2,0,12,8,1,0,TRUE,167148,0,111,7,3,77,45,35,19,10,3,3,1,1,88,57,37,17,10,7,9
168857,4049,252,15/05/2017,C,FALSE,R64,3,4654,URU,,,23,1840,,,31.367556,180,5166,FRA,,Q,47,926,,,28.876112,183,6-4 7-6(2),,2,0,12,10,1,0,TRUE,168857,0,108,5,3,86,56,41,15,11,6,7,2,0,64,43,31,11,11,1,3
176067,4227,15402,1/02/2019,G,FALSE,RR,3,26413,ITA,,,53,904,,,22.795345,196,5422,IND,,,102,550,,,29.21013,,6-4 6-3,,2,0,12,7,0,0,TRUE,176067,0,57,6,0,46,32,25,12,10,0,0,0,0,59,43,28,7,9,4,7
170293,4083,275,23/10/2017,H,TRUE,R32,3,3898,FRA,,Q,93,575,,,35.841206,185,5375,USA,,,58,865,,,28.251883,183,6-4 6-2,,2,0,12,6,0,0,TRUE,170293,0,76,7,4,52,31,25,12,9,2,3,4,7,64,31,22,11,9,6,10
171235,4109,179,19/03/2018,H,FALSE,R128,3,4022,RUS,,,102,589,,,35.73169,183,5539,ARG,,,61,865,,,27.838467,185,7-6(3) 7-6(2),,2,0,12,12,2,0,TRUE,171235,0,123,2,6,99,65,41,19,12,10,13,6,5,81,48,33,16,12,4,7
170016,4074,279,18/09/2017,H,TRUE,R32,3,5564,LTU,,PR,177,310,,,27.244352,175,9038,GER,,Q,296,167,,,23.271732,,3-6 6-3 6-2,,2,1,15,11,0,0,TRUE,170016,0,94,2,4,77,45,37,17,13,2,3,6,4,79,49,38,13,13,4,7
173087,4150,278,15/10/2018,H,TRUE,R32,3,3852,ESP,,,70,770,,,37.06776,188,26010,USA,7,,45,1055,,,20.733744,188,6-4 7-6(5),,2,0,12,10,1,0,TRUE,173087,0,88,18,0,70,50,37,13,11,0,0,11,3,72,52,37,13,11,6,7
165885,3979,300,9/05/2016,C,FALSE,F,3,4913,GBR,2,,3,7525,,,28.985626,190,4920,SRB,1,,1,16550,,,28.966461,188,6-3 6-3,,2,0,12,6,0,0,TRUE,165885,0,95,5,1,59,38,31,10,9,3,3,5,1,56,32,20,12,9,3,6
164473,3943,12,26/10/2015,H,FALSE,R32,3,4742,ESP,3,,7,4330,,,29.396303,185,4585,CZE,,,69,737,,,30.25599,196,1-6 7-5 7-6(4),,2,1,14,17,1,0,TRUE,164473,0,,4,2,90,55,38,20,15,8,12,8,6,97,56,41,23,16,4,7
162845,3909,5,3/05/2015,C,FALSE,R64,3,6044,USA,,,37,1102,,,22.606434,185,4664,ESP,,WC,43,1025,,,29.275839,180,6-4 7-5,,2,0,13,9,0,0,TRUE,162845,0,104,7,6,70,36,28,17,11,3,5,2,3,91,59,35,15,11,5,9
175010,4199,276,15/07/2019,C,FALSE,R32,3,50810,ITA,,WC,209,239,,,17.91102,188,5148,POR,,,109,528,,,31.132101,180,1-6 6-3 6-4,,2,1,13,13,0,0,TRUE,175010,0,103,1,4,87,46,34,18,13,3,7,4,2,75,52,38,9,13,2,6
171317,4109,290,19/03/2018,H,FALSE,R16,3,6418,CRO,29,,36,1366,,,21.341547,188,33214,CAN,,,46,1076,,,18.926762,185,7-6(2) 4-6 6-4,,2,1,16,16,1,0,TRUE,171317,0,136,1,3,83,59,47,14,16,4,7,6,6,96,49,34,31,16,7,10
170475,4089,272,1/01/2018,H,FALSE,R32,3,11485,SRB,,,88,612,,,22.584532,188,5644,ROU,,,93,601,,,27.208761,193,5-7 6-4 7-5,,2,1,18,16,0,0,TRUE,170475,0,145,8,8,96,56,45,17,17,3,6,9,8,108,53,42,23,17,2,6
170328,4084,279,23/10/2017,H,TRUE,R32,3,5718,FRA,,Q,83,630,,,26.600958,188,6057,AUS,,,145,386,,,25.004791,193,7-6(4) 7-5,,2,0,13,11,1,0,TRUE,170328,0,94,13,2,74,44,36,15,12,3,5,5,6,86,45,32,20,12,6,9
168008,4029,279,13/02/2017,C,FALSE,R32,3,6315,BRA,,,84,645,,,22.707735,183,3607,DOM,,SE,93,604,,,36.533882,173,6-2 6-1,,2,0,12,3,0,0,TRUE,168008,0,50,0,2,37,20,19,11,8,0,1,2,1,43,24,12,5,7,2,7
163447,3920,26,13/07/2015,G,FALSE,QF,3,5430,AUS,,,156,329,,,25.60438,,5140,JPN,,,116,467,,,27.151266,180,6-3 6-7(2) 6-3,,2,1,18,12,0,1,TRUE,163447,0,,15,5,97,60,49,23,16,3,3,5,0,92,61,43,18,14,2,4
163807,3929,9,10/08/2015,H,FALSE,R64,3,4544,USA,16,,12,2180,,,30.288843,206,3794,GER,,,64,770,,,34.14921,178,6-4 6-7(6) 6-3,,2,1,18,13,0,1,TRUE,163807,0,,23,2,114,81,62,16,16,3,3,16,2,103,65,52,19,15,3,5
165135,3962,295,22/02/2016,H,FALSE,QF,3,6219,AUT,4,,15,2020,,,22.469542,185,5763,BUL,7,,26,1375,,,24.772074,188,7-5 6-2,,2,0,13,7,0,0,TRUE,165135,0,96,4,0,62,46,31,11,10,1,2,2,2,81,56,30,14,10,6,10
173387,4160,273,31/12/2018,H,FALSE,R32,3,5528,RUS,,,97,594,,,28.646133,185,4664,ESP,8,,82,658,,,32.936344,180,6-3 5-7 7-6(6),,2,1,17,16,1,0,TRUE,173387,0,150,7,0,109,69,49,19,16,5,8,1,8,106,51,38,27,17,2,6
166161,3986,279,13/06/2016,G,FALSE,R32,3,4385,SRB,,PR,553,58,,,31.975359,180,5763,BUL,,,37,1150,,,25.078712,188,7-6(6) 4-6 6-3,,2,1,16,15,1,0,TRUE,166161,0,146,4,1,112,65,48,25,16,7,8,10,6,93,63,49,17,15,2,3
170753,4095,7201,3/02/2018,H,FALSE,RR,3,38624,HKG,,,1519,2,,,19.175907,,5555,IRI,,,1331,3,,,27.646818,,7-6(1) 6-4,,2,0,12,10,1,0,TRUE,170753,0,137,6,4,81,41,29,22,11,4,7,1,5,88,47,29,18,11,8,12
166391,3990,277,11/07/2016,C,FALSE,R32,3,4198,ESP,8,,56,855,,,33.103355,188,4927,FRA,,,159,350,,,29.119781,203,5-7 6-2 7-6(6),,2,1,17,15,1,0,TRUE,166391,0,151,2,6,105,65,43,22,16,6,10,2,3,106,81,49,14,16,8,13
169518,4065,274,24/07/2017,C,FALSE,R32,3,4467,FRA,4,,39,1095,,,32.572212,183,9719,GER,,WC,121,461,,,22.108145,,6-2 4-6 6-4,,2,1,16,12,0,0,TRUE,169518,0,122,4,2,85,45,33,21,14,2,5,5,1,82,54,33,14,14,5,10
161651,3878,6,4/01/2015,H,FALSE,R32,3,5231,UKR,7,,23,1455,,,26.160164,180,4122,ARG,,,71,700,,,31.920603,183,6-2 6-3,,2,0,12,5,0,0,TRUE,161651,0,78,6,1,49,31,24,12,9,3,4,3,2,78,53,32,8,8,11,15
165015,3958,295,8/02/2016,H,FALSE,QF,3,4789,FRA,5,,18,1800,,,29.437372,193,644,GER,,WC,70,733,,,18.803558,198,7-6(4) 6-3,,2,0,12,9,1,0,TRUE,165015,0,94,9,5,75,47,36,16,11,7,8,4,4,75,49,36,11,10,4,6
163713,3926,20,27/07/2015,C,FALSE,R16,3,4619,ITA,,,71,715,,,29.798767,183,44493,ESP,,WC,683,36,,,18.225872,183,6-1 6-7(5) 6-4,,2,1,18,11,0,1,TRUE,163713,0,,9,2,101,63,47,21,15,3,4,3,1,86,48,32,21,14,2,6
167333,4010,286,17/10/2016,H,FALSE,R16,3,6364,GBR,,,43,1001,,,21.774128,188,3970,ESP,2,,15,2455,,,34.543465,175,6-1 3-6 7-6(3),,2,1,15,13,1,0,TRUE,167333,0,124,5,7,89,53,41,16,14,7,11,2,2,102,71,42,16,14,9,14
