0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
166415,3991,271,11/07/2016,G,FALSE,R32,3,4432,CAN,,Q,254,201,,,31.789185,185,5978,USA,,,158,352,,,24.17796,183,6-4 6-4,,2,0,12,8,0,0,TRUE,166415,0,62,5,3,55,33,27,15,10,0,0,8,0,61,41,29,12,10,3,5
165179,3964,279,22/02/2016,C,FALSE,R32,3,3926,ESP,,,72,720,,,34.06434,,4216,ARG,,Q,148,399,,,32.594112,175,6-3 4-6 6-2,,2,1,16,11,0,0,TRUE,165179,0,143,5,3,103,63,44,19,14,9,11,3,2,97,62,33,23,13,13,17
170690,4093,902,2/02/2018,H,FALSE,RR,3,5573,CHN,,,194,274,,,27.572895,,5023,NZL,,,1027,10,,,30.288843,,5-7 6-1 6-2,,2,1,17,10,0,0,TRUE,170690,0,108,8,6,90,52,38,20,14,2,4,10,6,91,43,29,23,13,8,14
169768,4071,263,21/08/2017,H,FALSE,R64,3,6315,BRA,,,114,491,,,23.225187,183,5231,UKR,,,63,751,,,28.785763,180,6-3 6-3,,2,0,12,6,0,0,TRUE,169768,0,55,8,1,49,32,25,12,9,0,0,5,3,42,22,19,9,9,0,3
168224,4036,284,27/02/2017,H,FALSE,R32,3,4198,ESP,,,97,595,,,33.735798,188,4677,SRB,,,34,1075,,,31.047228,193,6-4 6-3,,2,0,12,7,0,0,TRUE,168224,0,93,1,3,59,36,23,15,9,3,4,4,4,77,41,28,13,10,3,7
177429,4260,1802,6/03/2020,C,FALSE,RR,3,4585,CZE,,,179,285,,,34.606434,196,5403,SVK,,,95,629,,,30.44764,180,6-4 6-4,,2,0,12,8,0,0,TRUE,177429,0,88,3,1,64,47,32,10,10,3,4,3,3,63,36,26,12,10,5,8
174235,4181,283,22/04/2019,C,FALSE,R32,3,5515,GER,,,51,945,,,28.991102,193,5663,BEL,10,,22,1630,,,28.372347,163,7-6(6) 6-3,,2,0,12,9,1,0,TRUE,174235,0,98,6,2,87,48,33,20,11,5,7,5,1,72,37,26,15,10,4,7
176644,4242,291,24/02/2020,H,FALSE,R16,3,4526,SUI,3,,16,2060,,,34.910336,183,23912,ESP,,SE,113,504,,,22.830938,,6-4 6-4,,2,0,12,8,0,0,TRUE,176644,0,90,9,3,53,29,26,8,10,0,2,2,2,69,39,26,9,10,6,10
168843,4048,298,8/05/2017,C,FALSE,SF,3,4742,ESP,4,,5,4375,,,30.9295,185,4920,SRB,2,,2,7085,,,29.96304,188,6-2 6-4,,2,0,12,6,0,0,TRUE,168843,0,98,2,1,57,36,28,10,9,1,2,4,2,56,39,22,7,9,2,6
172984,4147,290,1/10/2018,H,FALSE,R16,3,5902,HUN,,,45,1022,,,26.644764,188,6051,ITA,8,,22,1735,,,26.00137,185,6-4 6-2,,2,0,12,6,0,0,TRUE,172984,0,74,0,3,47,21,19,17,9,0,0,1,2,63,35,21,15,9,2,5
161982,3886,17,2/02/2015,H,FALSE,R16,3,4311,ITA,5,,40,1050,,,30.948666,190,4865,GBR,,,102,539,,,27.980835,190,7-5 6-7(4) 6-3,,2,1,19,14,0,1,TRUE,161982,0,140,9,7,111,57,45,23,17,4,7,7,1,97,63,40,18,16,3,8
163848,3929,50,10/08/2015,H,FALSE,QF,3,4868,FRA,,,49,925,,,28.490076,188,4544,USA,16,,12,2180,,,30.288843,206,6-7(9) 7-6(13) 7-6(4),,2,1,18,18,2,1,TRUE,163848,0,,12,6,134,89,73,29,18,6,7,32,2,132,93,73,25,18,4,5
176441,4235,293,3/02/2020,H,FALSE,R16,3,5396,ITA,,Q,174,297,,,30.428474,,5324,FRA,1,,19,1738,,,30.74059,196,6-4 6-4,,2,0,12,8,0,0,TRUE,176441,0,77,2,2,75,46,30,17,10,7,8,6,1,52,24,17,17,10,1,4
173229,4155,248,29/10/2018,H,TRUE,R64,3,5902,HUN,,,42,1097,,,26.721424,188,5324,FRA,,Q,56,910,,,29.475702,196,6-4 6-4,,2,0,12,8,0,0,TRUE,173229,0,76,0,5,67,37,29,15,10,6,7,5,12,61,28,23,12,10,4,7
167119,4003,297,19/09/2016,H,FALSE,QF,3,6219,AUT,1,,10,3295,,,23.04449,185,4180,LUX,6,,37,1175,,,33.366188,193,6-4 7-6(5),,2,0,12,10,1,0,TRUE,167119,0,82,7,0,58,35,30,18,11,0,0,16,1,68,41,31,16,11,1,2
173693,4168,286,11/02/2019,H,TRUE,R16,3,5351,TPE,,,143,391,,,29.659138,,26010,USA,2,,29,1430,,,21.059547,188,6-3 7-5,,2,0,13,8,0,0,TRUE,173693,0,86,2,2,56,35,29,13,11,1,2,2,1,69,46,31,8,10,4,7
174311,4183,279,29/04/2019,C,FALSE,R32,3,4291,TUN,,,75,732,,,35.271732,185,11769,CHI,,,70,769,,,23.548254,,6-3 3-6 6-4,,2,1,15,13,0,0,TRUE,174311,0,117,2,6,85,44,34,23,14,3,5,5,8,95,56,40,17,14,4,7
168095,4032,275,20/02/2017,H,FALSE,R32,3,4198,ESP,,,99,595,,,33.716633,188,4459,GER,,,84,651,,,32.202602,196,6-3 6-3,,2,0,12,6,0,0,TRUE,168095,0,60,3,4,56,27,23,17,9,1,1,3,7,54,30,22,10,9,3,6
170022,4074,287,18/09/2017,H,TRUE,R16,3,5515,GER,8,,54,898,,,27.400412,193,5333,ITA,,,70,701,,,28.314854,,6-1 6-4,,2,0,12,5,0,0,TRUE,170022,0,83,6,6,75,42,33,10,9,11,13,0,5,53,27,14,12,8,3,8
166858,4000,289,15/08/2016,H,FALSE,R16,3,5220,CRO,12,,14,2605,,,27.879534,198,4606,CZE,6,,8,3660,,,30.910336,196,6-3 4-6 6-4,,2,1,16,13,0,0,TRUE,166858,0,115,23,5,76,43,40,17,15,3,5,12,2,95,59,41,19,14,11,14
176537,4238,278,10/02/2020,H,TRUE,R32,3,11547,RUS,,,17,1995,,,23.723476,198,4921,ITA,5,,11,2400,,,32.717316,178,6-3 6-3,,2,0,12,6,0,0,TRUE,176537,0,79,7,0,48,33,23,12,9,0,1,1,3,61,27,16,14,9,3,7
162114,3891,6,16/02/2015,H,FALSE,R32,3,5663,BEL,6,,20,1659,,,24.194387,163,5655,POL,,,47,905,,,24.260096,203,6-4 6-2,,2,0,12,6,0,0,TRUE,162114,0,76,7,4,58,30,20,17,9,4,5,2,6,62,41,25,8,9,9,13
175006,4199,280,15/07/2019,C,FALSE,R32,3,3893,ITA,,,114,496,,,37.57974,183,5084,GER,,Q,384,45,,,31.42505,,5-7 6-4 7-6(3),,2,1,17,17,1,0,TRUE,175006,0,190,4,3,104,74,51,16,17,5,9,0,3,113,70,45,25,17,3,7
168378,4039,204,20/03/2017,H,FALSE,R128,3,4533,ISR,,,83,663,,,31.958933,175,6314,USA,,Q,456,86,,,22.809034,,6-1 6-1,,2,0,12,2,0,0,TRUE,168378,0,51,1,0,39,20,14,13,7,3,4,2,2,46,21,13,3,7,4,10
169783,4071,281,21/08/2017,H,FALSE,R32,3,4544,USA,3,,14,2425,,,32.320328,206,5709,RUS,,,70,721,,,26.494183,185,2-6 7-6(5) 6-3,,2,1,14,15,1,0,TRUE,169783,0,107,13,5,82,52,40,17,14,2,5,10,0,80,48,37,20,15,0,3
173654,4167,298,11/02/2019,C,FALSE,SF,3,6051,ITA,3,,18,1870,,,26.365503,185,5539,ARG,,,50,930,,,28.73922,185,6-4 6-2,,2,0,12,6,0,0,TRUE,173654,0,69,4,1,52,32,24,13,9,0,0,2,1,47,35,25,4,9,1,4
168242,4037,272,27/02/2017,C,FALSE,R32,3,5658,POR,,,98,584,,,26.261465,178,26000,BRA,,WC,544,63,,,19.052704,,6-2 7-5,,2,0,13,7,0,0,TRUE,168242,0,82,3,2,58,32,28,16,10,3,3,4,3,67,34,20,17,10,2,5
170135,4078,284,2/10/2017,H,FALSE,R32,3,6020,JPN,,WC,214,242,,,25.158112,,5009,CRO,,Q,324,146,,,30.034224,193,6-3 3-6 6-1,,2,1,15,10,0,0,TRUE,170135,0,124,9,1,72,47,39,15,13,2,3,7,4,93,58,40,13,12,8,11
162642,3903,12,12/04/2015,C,FALSE,R64,3,3607,DOM,,,55,861,,,34.694046,173,4619,ITA,,,49,931,,,29.511293,183,6-4 7-6(5),,2,0,12,10,1,0,TRUE,162642,0,99,1,1,74,50,32,16,11,0,2,2,0,72,45,34,12,11,1,4
165669,3974,272,18/04/2016,C,FALSE,R32,3,6107,JPN,,,85,671,,,23.22245,,5416,AUT,,Q,266,193,,,26.45859,,6-2 6-0,,2,0,12,2,0,0,TRUE,165669,0,65,0,2,42,25,18,11,7,3,3,1,1,44,28,14,4,7,1,6
163735,3927,11,3/08/2015,C,FALSE,R32,3,3781,AUT,,WC,130,418,,,34.198494,183,4592,ESP,,,70,710,,,29.98768,185,7-6(3) 6-3,,2,0,12,9,1,0,TRUE,163735,0,,1,4,84,52,40,17,11,9,10,7,6,56,29,24,15,10,0,2
176164,4228,222,6/01/2020,H,FALSE,RR,3,45105,AUS,,,18,1775,,,20.884325,183,644,GER,,,7,3345,,,22.713211,198,4-6 7-6(3) 6-2,,2,1,16,14,1,0,TRUE,176164,0,164,2,0,101,77,52,14,15,7,10,10,14,106,69,52,12,15,8,12
173133,4151,299,15/10/2018,H,TRUE,SF,3,5166,FRA,,,49,1030,,,30.29432,183,4311,ITA,,,46,1051,,,34.647503,190,7-5 7-5,,2,0,14,10,0,0,TRUE,173133,0,93,4,2,70,45,37,12,12,3,4,6,3,70,46,32,12,12,1,4
162536,3900,55,25/03/2015,H,FALSE,R64,3,5046,COL,27,,31,1195,,,27.318275,188,4894,NED,,Q,98,565,,,27.96167,190,6-2 3-6 6-0,,2,1,15,8,0,0,TRUE,162536,0,92,8,2,65,38,32,14,11,2,3,3,3,82,45,30,15,12,4,9
164346,3939,25,11/10/2015,H,FALSE,R32,3,4920,SRB,1,,1,15785,,,28.391512,188,5364,SVK,,,44,990,,,26.253252,190,6-2 6-1,,2,0,12,3,0,0,TRUE,164346,0,,4,0,49,36,21,12,8,0,1,5,4,47,26,14,6,7,5,10
168443,4039,286,20/03/2017,H,FALSE,R16,3,5442,JPN,2,,4,4730,,,27.22245,178,5630,ARG,,,57,840,,,26.455853,190,6-3 4-6 6-3,,2,1,16,12,0,0,TRUE,168443,0,134,2,7,84,49,40,17,14,1,3,3,3,91,51,33,21,14,5,9
171990,4124,276,11/06/2018,G,FALSE,R32,3,5902,HUN,,,46,1087,,,26.338125,188,6031,USA,,Q,112,503,,,25.815195,180,6-3 6-4,,2,0,12,7,0,0,TRUE,171990,0,68,8,4,59,28,26,18,10,5,5,4,2,47,22,19,13,9,0,2
171085,4106,275,26/02/2018,H,FALSE,R32,3,5528,RUS,,,74,727,,,27.802876,185,4879,SLO,,LL,116,484,,,30.98152,188,6-3 6-4,,2,0,12,7,0,0,TRUE,171085,0,89,8,2,72,40,28,16,10,4,6,4,1,57,27,14,16,9,3,7
164918,3955,282,1/02/2016,H,FALSE,R32,3,5166,FRA,8,,49,845,,,27.59206,183,5528,RUS,,,84,657,,,25.733059,185,6-2 7-5,,2,0,13,7,0,0,TRUE,164918,0,83,3,2,69,42,33,15,10,3,3,4,1,62,39,25,11,10,4,7
175817,4220,273,21/10/2019,H,TRUE,R32,3,5953,SUI,,WC,105,541,,,27.556469,,5324,FRA,8,,25,1528,,,30.453114,196,6-3 7-5,,2,0,13,8,0,0,TRUE,175817,0,67,5,1,53,31,26,10,10,2,4,10,5,63,37,26,8,11,5,10
163917,3931,9,23/08/2015,H,FALSE,R64,3,26010,USA,,Q,275,173,,,17.59069,188,5888,AUS,,,92,544,,,23.589323,183,3-6 7-6(4) 7-6(3),,2,1,15,18,2,0,TRUE,163917,0,,20,1,105,67,55,20,16,7,9,30,4,110,66,54,23,17,3,4
174105,4178,300,8/04/2019,C,FALSE,F,3,6412,CHI,,,73,726,,,22.855577,185,34553,NOR,,,95,645,,,20.29295,183,7-6(4) 4-6 6-3,,2,1,16,15,1,0,TRUE,174105,0,149,4,1,105,69,48,20,16,8,11,3,3,99,64,41,21,15,7,10
163255,3918,8,21/06/2015,G,FALSE,R64,3,4659,UKR,,,49,929,,,29.456537,193,5438,USA,,,52,895,,,25.492128,188,6-4 6-3,,2,0,12,7,0,0,TRUE,163255,0,,5,2,61,34,25,15,9,4,5,3,1,72,47,26,13,10,4,8
171321,4109,294,19/03/2018,H,FALSE,QF,3,4544,USA,14,,17,2170,,,32.89528,206,11176,KOR,19,,23,1727,,,21.831623,,6-1 6-4,,2,0,12,5,0,0,TRUE,171321,0,68,13,0,45,32,31,6,9,1,1,3,4,60,38,25,9,8,4,7
170682,4093,101,2/02/2018,C,FALSE,RR,3,5577,AUT,,,98,545,,,27.548254,,25608,BLR,,,190,281,,,23.928816,193,2-6 7-5 6-4,,2,1,15,15,0,0,TRUE,170682,0,135,4,3,88,57,41,18,15,3,6,8,4,103,60,46,18,15,5,8
170126,4078,275,2/10/2017,H,FALSE,R32,3,5044,AUS,,Q,139,419,,,29.850786,188,3333,CRO,,,49,955,,,38.592743,208,6-4 6-3,,2,0,12,7,0,0,TRUE,170126,0,67,3,4,51,33,28,10,9,3,3,13,6,52,34,26,6,10,2,5
162924,3910,29,10/05/2015,C,FALSE,R32,3,4913,GBR,3,,3,7130,,,27.989048,190,4868,FRA,,,38,1120,,,28.24093,188,6-4 6-3,,2,0,12,7,0,0,TRUE,162924,0,85,6,0,50,36,28,9,9,2,2,1,2,54,40,28,6,10,2,5
170483,4089,282,1/01/2018,H,FALSE,R32,3,5718,FRA,8,,81,652,,,26.792608,188,6051,ITA,,,109,543,,,25.253935,185,7-6(4) 6-7(6) 6-2,,2,1,18,14,1,1,TRUE,170483,0,144,11,7,118,76,57,19,16,9,11,5,4,109,72,48,18,16,2,6
167619,4020,276,9/01/2017,H,FALSE,R32,3,4868,FRA,,,71,705,,,29.908281,188,4676,NZL,,WC,1161,6,,,30.918549,,6-4 6-2,,2,0,12,6,0,0,TRUE,167619,0,61,1,1,46,27,21,16,9,0,0,4,2,56,31,23,11,9,3,6
169776,4071,274,21/08/2017,H,FALSE,R32,3,5902,HUN,,Q,122,458,,,25.533195,188,5303,POR,17,,50,950,,,28.39425,185,6-3 3-6 6-1,,2,1,15,10,0,0,TRUE,169776,0,91,6,3,73,40,30,20,13,4,6,1,7,72,34,23,20,12,1,5
163737,3927,13,3/08/2015,C,FALSE,R16,3,6219,AUT,1,,21,1575,,,21.913757,185,4887,AUT,,,58,810,,,28.366873,190,1-6 7-6(6) 6-4,,2,1,13,16,1,0,TRUE,163737,0,,3,2,99,57,35,25,14,6,9,11,7,99,51,43,20,15,5,7
172091,4127,290,25/06/2018,G,FALSE,R16,3,4198,ESP,,,69,834,,,35.058178,188,4894,NED,5,,44,1075,,,31.219713,190,6-2 6-7(5) 7-6(2),,2,1,18,14,1,1,TRUE,172091,0,146,9,4,109,71,55,26,16,5,5,13,4,118,72,58,18,16,7,9
175238,4206,259,5/08/2019,H,FALSE,R64,3,25608,BLR,,Q,125,438,,,25.442848,193,26754,KOR,,Q,97,571,,,21.672827,180,7-6(3) 6-4,,2,0,12,10,1,0,TRUE,175238,0,116,5,5,67,40,27,15,11,5,8,0,5,96,53,29,19,11,12,16
165484,3969,273,21/03/2016,H,FALSE,R32,3,5442,JPN,6,,6,4070,,,26.225872,178,5231,UKR,27,,29,1330,,,27.367556,180,6-2 6-2,,2,0,12,4,0,0,TRUE,165484,0,71,3,1,45,30,22,9,8,1,2,1,6,73,36,21,14,8,11,16
165925,3981,286,16/05/2016,C,FALSE,R16,3,4467,FRA,2,,18,1945,,,31.383984,183,26006,USA,,,72,744,,,18.548939,193,6-4 6-4,,2,0,12,8,0,0,TRUE,165925,0,84,2,3,67,28,19,22,10,4,6,5,4,61,33,22,11,10,2,6
167375,4012,271,17/10/2016,H,FALSE,R32,3,5125,EST,,Q,234,225,,,28.553045,190,3794,GER,,,116,525,,,35.33744,178,6-3 6-4,,2,0,12,7,0,0,TRUE,167375,0,65,11,2,50,35,31,11,10,1,1,4,1,61,45,29,7,9,3,5
171664,4117,297,30/04/2018,C,FALSE,QF,3,644,GER,1,,3,5195,,,21.026693,198,5515,GER,,,62,855,,,28.013689,193,6-3 6-2,,2,0,12,5,0,0,TRUE,171664,0,62,7,1,51,39,28,7,9,0,1,5,3,58,35,25,4,8,4,8
170344,4084,295,23/10/2017,H,TRUE,QF,3,6364,GBR,,,63,807,,,22.78987,188,5515,GER,,,51,908,,,27.496235,193,6-2 7-5,,2,0,13,7,0,0,TRUE,170344,0,74,6,1,51,29,27,11,10,0,1,5,7,62,30,25,11,10,6,10
163662,3924,23,27/07/2015,H,FALSE,QF,3,4180,LUX,7,,52,871,,,32.21629,193,4423,JPN,,,114,480,,,30.888433,178,7-5 6-1,,2,0,13,6,0,0,TRUE,163662,0,,16,2,50,27,27,14,10,1,1,3,4,55,33,23,8,9,6,9
172064,4126,290,18/06/2018,G,FALSE,R16,3,6387,AUS,,,21,1675,,,23.143053,193,6364,GBR,7,,17,1950,,,23.441479,188,7-6(3) 6-7(5) 6-3,,2,1,18,15,1,1,TRUE,172064,0,131,32,6,102,72,63,16,17,1,1,10,3,110,67,52,24,16,5,6
170332,4084,283,23/10/2017,H,TRUE,R32,3,5986,BIH,,,31,1411,,,25.42642,172,5564,LTU,,SE,126,460,,,27.340178,175,6-4 6-2,,2,0,12,6,0,0,TRUE,170332,0,67,1,2,50,30,21,10,9,2,4,6,4,65,37,19,12,9,6,11
172016,4125,273,18/06/2018,G,FALSE,R32,3,4252,GER,,WC,82,691,,,34.70226,190,4752,FRA,8,,25,1555,,,32,185,6-2 6-2,,2,0,12,4,0,0,TRUE,172016,0,62,7,0,45,21,20,14,8,1,1,2,1,56,33,20,8,8,5,9
174290,4182,272,22/04/2019,C,FALSE,R32,3,5922,SRB,,Q,105,576,,,27.14853,185,4311,ITA,,,62,865,,,35.164955,190,6-2 6-7(3) 7-5,,2,1,19,13,0,1,TRUE,174290,0,159,6,4,109,70,48,22,16,7,9,7,4,118,63,41,22,16,8,13
172939,4146,273,24/09/2018,H,FALSE,R32,3,5070,ESP,,,52,950,,,30.685831,188,4311,ITA,8,,46,1021,,,34.590008,190,6-7(5) 7-6(7) 6-3,,2,1,18,15,1,1,TRUE,172939,0,173,10,3,104,62,48,25,16,5,7,5,4,119,75,54,25,17,9,13
168912,4050,284,22/05/2017,C,FALSE,R32,3,4296,BRA,,,78,670,,,33.29774,178,5303,POR,,,57,830,,,28.145105,185,6-4 7-6(5),,2,0,12,10,1,0,TRUE,168912,0,120,7,3,95,54,32,22,11,9,12,1,1,79,54,29,13,11,4,8
162966,3911,16,17/05/2015,C,FALSE,R16,3,5303,POR,6,,50,903,,,26.132786,185,3781,AUT,,,104,505,,,33.98768,183,6-4 6-4,,2,0,12,8,0,0,TRUE,162966,0,81,1,1,58,37,24,13,10,1,3,3,2,61,34,18,14,10,4,8
165355,3968,258,7/03/2016,H,FALSE,R64,3,5630,ARG,,,53,855,,,25.420944,190,5303,POR,32,,37,1146,,,26.937714,185,7-6(6) 6-4,,2,0,12,10,1,0,TRUE,165355,0,100,3,1,66,35,27,21,11,1,2,3,2,76,45,33,15,11,5,7
174659,4190,276,10/06/2019,G,FALSE,R32,3,5718,FRA,,,45,1008,,,28.229979,188,5044,AUS,,,66,786,,,31.537304,188,6-4 7-5,,2,0,13,9,0,0,TRUE,174659,0,82,13,5,65,43,35,9,11,2,4,5,5,69,45,32,7,11,7,11
161761,3882,4,12/01/2015,H,FALSE,R32,3,5166,FRA,,,44,913,,,26.537987,183,5630,ARG,,,57,775,,,24.271048,190,6-1 6-1,,2,0,12,2,0,0,TRUE,161761,0,53,3,1,37,23,17,8,7,0,1,2,1,40,24,8,5,7,3,9
168580,4041,300,10/04/2017,C,FALSE,F,3,6418,CRO,,,79,675,,,20.402464,188,4259,GER,3,,32,1270,,,33.483913,178,5-7 7-6(3) 7-5,,2,1,18,18,1,0,TRUE,168580,0,158,10,2,118,72,47,28,18,6,9,13,2,110,68,51,21,18,5,8
172994,4147,300,1/10/2018,H,FALSE,F,3,5918,GEO,,,34,1257,,,26.603697,185,5216,ARG,1,,4,5980,,,30.020535,198,6-4 6-4,,2,0,12,8,0,0,TRUE,172994,0,99,3,5,75,45,33,17,10,7,7,11,0,65,41,31,9,10,6,8
163769,3928,18,3/08/2015,H,FALSE,R32,3,5564,LTU,,,86,586,,,25.117043,175,4654,URU,14,,30,1170,,,29.585217,180,6-3 6-3,,2,0,12,6,0,0,TRUE,163769,0,,3,0,48,31,23,14,9,0,0,4,1,53,38,26,6,9,5,8
171438,4111,281,9/04/2018,C,FALSE,R32,3,4466,ALG,,WC,617,43,,,33.295002,185,4259,GER,3,,34,1380,,,34.48049,178,2-6 6-0 7-6(3),,2,1,14,12,1,0,TRUE,171438,0,95,2,3,85,55,38,16,13,3,6,2,1,73,49,31,14,13,3,7
167589,4019,275,2/01/2017,H,FALSE,R32,3,4269,ESP,,,42,1035,,,33.13347,188,5565,CAN,,Q,133,456,,,26.529774,193,7-5 6-0,,2,0,13,5,0,0,TRUE,167589,0,75,0,1,52,36,25,11,9,0,1,5,1,55,29,19,8,9,3,8
170791,4095,11001,3/02/2018,H,FALSE,RR,3,6161,VEN,,,838,19,,,24.755648,,8725,GUA,,,860,17,,,25.062286,,7-6(4) 7-6(4),,2,0,12,12,2,0,TRUE,170791,0,129,2,1,93,50,35,20,12,7,10,5,4,72,44,30,16,12,1,4
167336,4010,289,17/10/2016,H,FALSE,R16,3,5515,GER,,,98,624,,,26.480494,193,4467,FRA,5,,25,1585,,,31.805613,183,6-4 6-4,,2,0,12,8,0,0,TRUE,167336,0,75,2,2,53,21,16,15,10,0,3,3,4,65,35,21,12,10,6,11
